building_id,date,predicted_electricity_kwh
B017,2025-03-18,702.982164853579
B017,2025-03-19,702.982164853579
B017,2025-03-20,704.3114883587155
B017,2025-03-21,678.3380145612623
B017,2025-03-22,739.1884526087234
B017,2025-03-23,735.5903344016942
B017,2025-03-24,661.3902310424703
B017,2025-03-25,654.6124449279504
B017,2025-03-26,640.3876390827161
B017,2025-03-27,663.4479782950874
B017,2025-03-28,667.6138415737498
B017,2025-03-29,681.4981852451735
B017,2025-03-30,736.4282061844742
B017,2025-03-31,620.6709893290611
B018,2025-01-01,6099.742606642115
B018,2025-01-02,5966.86481454482
B018,2025-01-03,5999.67603634654
B018,2025-01-04,3932.34202902136
B018,2025-01-05,4002.331051306889
B018,2025-01-06,6006.914325011149
B018,2025-01-07,5919.758430502648
B018,2025-01-08,6102.748129986938
B018,2025-01-09,6008.3657913709285
B018,2025-01-10,5970.410880689887
B018,2025-01-11,3927.4739602770196
B018,2025-01-12,3931.730728935081
B018,2025-01-13,5918.663824143089
B018,2025-01-14,5917.726450585395
B018,2025-01-15,6092.5017717134615
B018,2025-01-16,5996.123771636077
B018,2025-01-17,5955.250390729849
B018,2025-01-18,3909.3742125485187
B018,2025-01-19,3878.4890334869083
B018,2025-01-20,5903.888079213505
B018,2025-01-21,5923.026403910509
B018,2025-01-22,6093.92381643999
B018,2025-01-23,5995.077546869804
B018,2025-01-24,5957.263373240912
B018,2025-01-25,3885.579887504956
B018,2025-01-26,3887.0119694563937
B018,2025-01-27,5906.322564206871
B018,2025-01-28,5876.966215474706
B018,2025-01-29,6104.477226273349
B018,2025-01-30,5972.641578562124
B018,2025-01-31,5960.7500694809
B018,2025-02-01,3865.2618323754723
B018,2025-02-02,3927.365819326521
B018,2025-02-03,5878.954934911552
B018,2025-02-04,5878.837711448167
B018,2025-02-05,5937.132096242392
B018,2025-02-06,5890.328017591199
B018,2025-02-07,6044.09210895656
B018,2025-02-08,3861.1257540723905
B018,2025-02-09,3902.5898567539098
B018,2025-02-10,5863.427855328646
B018,2025-02-11,5769.863872688893
B018,2025-02-12,5902.66714889286
B018,2025-02-13,5796.313045028201
B018,2025-02-14,6023.072167752079
B018,2025-02-15,3857.58991456766
B018,2025-02-16,3897.0664393992147
B018,2025-02-17,5764.147205569261
B018,2025-02-18,5784.160576974129
B018,2025-02-19,5908.401256281991
B018,2025-02-20,5871.361788903051
B018,2025-02-21,5945.583342816966
B018,2025-02-22,3845.5165622752743
B018,2025-02-23,3864.8116474139388
B018,2025-02-24,5879.160260043145
B018,2025-02-25,5839.4213751899815
B018,2025-02-26,5908.967140919604
B018,2025-02-27,5866.851131893141
B018,2025-02-28,5953.664984837629
B018,2025-03-01,3811.798479431758
B018,2025-03-02,3782.531120036144
B018,2025-03-03,5885.615608181219
B018,2025-03-04,5810.128895359743
B018,2025-03-05,5989.984711594754
B018,2025-03-06,5813.547409431752
B018,2025-03-07,5997.548716236925
B018,2025-03-08,3811.962805724175
B018,2025-03-09,3781.734623767854
B018,2025-03-10,5772.136293836856
B018,2025-03-11,5806.343460893422
B018,2025-03-12,5966.751200228742
B018,2025-03-13,5669.666241155337
B018,2025-03-14,5912.586204277354
B018,2025-03-15,3802.338805392351
B018,2025-03-16,3759.637944424141
B018,2025-03-17,5768.168638535639
B018,2025-03-18,5731.070086862644
B018,2025-03-19,5981.2111595994165
B018,2025-03-20,5577.498238979856
B018,2025-03-21,5838.704120425561
B018,2025-03-22,3781.4937695023614
B018,2025-03-23,3729.13607571141
B018,2025-03-24,5717.902554752765
B018,2025-03-25,5598.226349565515
B018,2025-03-26,5726.387504025819
B018,2025-03-27,5690.952332747704
B018,2025-03-28,5776.438123553934
B018,2025-03-29,3629.21605513639
B018,2025-03-30,3721.1083014643827
B018,2025-03-31,5686.572320634221
B019,2025-01-01,3521.9193463221663
B019,2025-01-02,3595.259615297238
B019,2025-01-03,3595.5397662491746
B019,2025-01-04,2268.059222420279
B019,2025-01-05,2339.59426108956
B019,2025-01-06,3716.808875921181
B019,2025-01-07,3541.6526512444084
B019,2025-01-08,3525.984443327483
B019,2025-01-09,3758.780970654222
B019,2025-01-10,3662.6455313701535
B019,2025-01-11,2276.9628975790365
B019,2025-01-12,2349.1437531914526
B019,2025-01-13,3656.7834102745715
B019,2025-01-14,3642.3311976103787
B019,2025-01-15,3596.400589891159
B019,2025-01-16,3585.558269268191
B019,2025-01-17,3638.767460340851
B019,2025-01-18,2273.8890089505976
B019,2025-01-19,2349.304732563156
B019,2025-01-20,3796.1365223083635
B019,2025-01-21,3649.5657823810825
B019,2025-01-22,3579.9363548862493
B019,2025-01-23,3658.2461714698507
B019,2025-01-24,3639.771706314797
B019,2025-01-25,2265.6474251141203
B019,2025-01-26,2348.0795950205843
B019,2025-01-27,3681.170093345185
B019,2025-01-28,3621.0920697004676
B019,2025-01-29,3631.974653611537
B019,2025-01-30,3586.5832320110426
B019,2025-01-31,3643.560114476489
B019,2025-02-01,2257.310854637884
B019,2025-02-02,2277.23464096369
B019,2025-02-03,3595.2802467246365
B019,2025-02-04,3626.5503409238936
B019,2025-02-05,3618.5341847490713
B019,2025-02-06,3673.648688723728
B019,2025-02-07,3583.7190477115987
B019,2025-02-08,2259.7300664997233
B019,2025-02-09,2243.571942883819
B019,2025-02-10,3564.174213117174
B019,2025-02-11,3686.503481677188
B019,2025-02-12,3547.7283782344066
B019,2025-02-13,3714.176691887429
B019,2025-02-14,3574.2430515597475
B019,2025-02-15,2234.2253430117435
B019,2025-02-16,2266.9916920533647
B019,2025-02-17,3576.8327330394823
B019,2025-02-18,3627.8767699004397
B019,2025-02-19,3570.842164201385
B019,2025-02-20,3686.1778824078237
B019,2025-02-21,3592.435834342048
B019,2025-02-22,2247.444637544569
B019,2025-02-23,2225.492547252675
B019,2025-02-24,3260.4118373372876
B019,2025-02-25,3275.7021779571924
B019,2025-02-26,3644.568599849763
B019,2025-02-27,3644.1858275084933
B019,2025-02-28,3472.009347552583
B019,2025-03-01,2217.000288963028
B019,2025-03-02,2189.2240640307077
B019,2025-03-03,3333.704032288712
B019,2025-03-04,3374.4790994278824
B019,2025-03-05,3339.0985752003403
B019,2025-03-06,3554.0079583811817
B019,2025-03-07,3487.932752173084
B019,2025-03-08,2169.2478125426874
B019,2025-03-09,2182.6392045203575
B019,2025-03-10,3417.9803499099385
B019,2025-03-11,3295.193184946673
B019,2025-03-12,3339.0831577861723
B019,2025-03-13,3399.938346254606
B019,2025-03-14,3313.2917239873977
B019,2025-03-15,2152.3234814141388
B019,2025-03-16,2178.7479616103733
B019,2025-03-17,3289.859988643748
B019,2025-03-18,3449.3401445296677
B019,2025-03-19,3284.1524917902148
B019,2025-03-20,3339.4425633382803
B019,2025-03-21,3289.3274988537687
B019,2025-03-22,2151.9987806290583
B019,2025-03-23,2224.755693211368
B019,2025-03-24,3276.911244586767
B019,2025-03-25,3294.035109464657
B019,2025-03-26,3343.3863058247766
B019,2025-03-27,3615.4635720702736
B019,2025-03-28,3425.602966844298
B019,2025-03-29,2178.9630605594975
B019,2025-03-30,2213.878650491638
B019,2025-03-31,3482.769013745371
B020,2025-01-01,5389.13952505916
B020,2025-01-02,5223.2202565412545
B020,2025-01-03,5327.868921413121
B020,2025-01-04,3443.6450917800266
B020,2025-01-05,3591.819617659064
B020,2025-01-06,5289.227757337562
B020,2025-01-07,5378.057999924519
B020,2025-01-08,5292.302056615766
B020,2025-01-09,5392.221900660177
B020,2025-01-10,5384.165411307185
B020,2025-01-11,3448.9552266599767
B020,2025-01-12,3424.3793729166027
B020,2025-01-13,5504.174605305572
B020,2025-01-14,5443.359947760037
B020,2025-01-15,5486.382679566911
B020,2025-01-16,5368.293489984459
B020,2025-01-17,5399.033990597855
B020,2025-01-18,3425.9174465292886
B020,2025-01-19,3567.4951067073985
B020,2025-01-20,5317.304738331253
B020,2025-01-21,5550.058395090534
B020,2025-01-22,5369.5309933937315
B020,2025-01-23,5467.420876996733
B020,2025-01-24,5391.225580646581
B020,2025-01-25,3411.390766063512
B020,2025-01-26,3373.989107539589
B020,2025-01-27,5561.114079640171
B020,2025-01-28,5429.602339609539
B020,2025-01-29,5513.763678996192
B020,2025-01-30,5327.325334602702
B020,2025-01-31,5393.337813158897
B020,2025-02-01,3586.1077893269685
B020,2025-02-02,3602.11855041232
B020,2025-02-03,5284.079618162692
B020,2025-02-04,5377.8862679598815
B020,2025-02-05,5212.8142998222165
B020,2025-02-06,5307.693271252338
B020,2025-02-07,5326.728778244571
B020,2025-02-08,3386.7971218178504
B020,2025-02-09,3329.598072369516
B020,2025-02-10,5251.356590328972
B020,2025-02-11,5401.20765790439
B020,2025-02-12,5070.874049692264
B020,2025-02-13,5353.1872435599125
B020,2025-02-14,5277.867705713089
B020,2025-02-15,3390.1056027047252
B020,2025-02-16,3397.770080467642
B020,2025-02-17,5332.869762236435
B020,2025-02-18,5290.334679506489
B020,2025-02-19,5114.193303297664
B020,2025-02-20,5196.263133610857
B020,2025-02-21,5304.799294012299
B020,2025-02-22,3387.210152594196
B020,2025-02-23,3335.0061023188127
B020,2025-02-24,5001.357795515083
B020,2025-02-25,5076.237889234253
B020,2025-02-26,5348.615806191323
B020,2025-02-27,5068.402189780504
B020,2025-02-28,5083.212631123447
B020,2025-03-01,3307.7237537759647
B020,2025-03-02,3269.1826896213897
B020,2025-03-03,4990.839167429009
B020,2025-03-04,4913.908851815143
B020,2025-03-05,4931.537938179392
B020,2025-03-06,5069.679196749648
B020,2025-03-07,4977.335885865827
B020,2025-03-08,3211.6458011389013
B020,2025-03-09,3231.5059325820725
B020,2025-03-10,5001.04912770918
B020,2025-03-11,4827.121634011426
B020,2025-03-12,4869.368288444134
B020,2025-03-13,4995.645757836189
B020,2025-03-14,4793.111802203339
B020,2025-03-15,3178.987074551958
B020,2025-03-16,3190.8322070179156
B020,2025-03-17,4837.7233672561715
B020,2025-03-18,4808.994396606199
B020,2025-03-19,4798.800680647063
B020,2025-03-20,4967.736782343058
B020,2025-03-21,4771.624885190304
B020,2025-03-22,3158.698081314409
B020,2025-03-23,3283.7597550310275
B020,2025-03-24,4836.265613404405
B020,2025-03-25,4801.9038662804805
B020,2025-03-26,4818.064795760983
B020,2025-03-27,5319.552475536754
B020,2025-03-28,4874.828924816344
B020,2025-03-29,3200.734623077503
B020,2025-03-30,3243.367970718709
B020,2025-03-31,5081.936830427278
B021,2025-01-01,4208.081785489505
B021,2025-01-02,4238.903613215673
B021,2025-01-03,4199.159809824686
B021,2025-01-04,4172.166257435227
B021,2025-01-05,4188.740583050473
B021,2025-01-06,4177.195774149128
B021,2025-01-07,4213.980645694308
B021,2025-01-08,4295.707100973848
B021,2025-01-09,4242.499164757228
B021,2025-01-10,4204.500602093105
B021,2025-01-11,4170.198114238326
B021,2025-01-12,4187.575890709724
B021,2025-01-13,4237.8484186771
B021,2025-01-14,4236.403375801396
B021,2025-01-15,4302.157522578642
B021,2025-01-16,4241.213073110382
B021,2025-01-17,4207.179136845437
B021,2025-01-18,4173.866376400684
B021,2025-01-19,4190.336388301693
B021,2025-01-20,4234.16770701499
B021,2025-01-21,4249.490534037328
B021,2025-01-22,4308.2862091974175
B021,2025-01-23,4246.296634441566
B021,2025-01-24,4196.209047692594
B021,2025-01-25,4173.988246707901
B021,2025-01-26,4180.860265468364
B021,2025-01-27,4232.6875818294675
B021,2025-01-28,4243.968958840708
B021,2025-01-29,4316.78329119307
B021,2025-01-30,4242.196992124463
B021,2025-01-31,4207.821234268479
B021,2025-02-01,4187.192030397945
B021,2025-02-02,4217.110175920427
B021,2025-02-03,4252.240877809082
B021,2025-02-04,4253.096220874397
B021,2025-02-05,4252.683265291179
B021,2025-02-06,4247.592407776097
B021,2025-02-07,4232.5710780522695
B021,2025-02-08,4215.036586387423
B021,2025-02-09,4199.564472661379
B021,2025-02-10,4262.69223921654
B021,2025-02-11,4264.860740750957
B021,2025-02-12,4279.541734685029
B021,2025-02-13,4268.106669626054
B021,2025-02-14,4252.275124898347
B021,2025-02-15,4234.505756574447
B021,2025-02-16,4219.458856624134
B021,2025-02-17,4276.50498280868
B021,2025-02-18,4269.057737662069
B021,2025-02-19,4274.008409447937
B021,2025-02-20,4268.553258678982
B021,2025-02-21,4253.614607283605
B021,2025-02-22,4237.270501627455
B021,2025-02-23,4220.003055534669
B021,2025-02-24,4287.362124600424
B021,2025-02-25,4272.2598924676395
B021,2025-02-26,4281.4610660987455
B021,2025-02-27,4272.67606015033
B021,2025-02-28,4261.753711367363
B021,2025-03-01,4239.855376809595
B021,2025-03-02,4236.719843283295
B021,2025-03-03,4251.54469018037
B021,2025-03-04,4301.712334062674
B021,2025-03-05,4263.6407243357835
B021,2025-03-06,4310.718187180329
B021,2025-03-07,4248.936707975716
B021,2025-03-08,4238.928390611001
B021,2025-03-09,4235.787241113323
B021,2025-03-10,4261.17887554088
B021,2025-03-11,4300.349980593401
B021,2025-03-12,4273.702804613303
B021,2025-03-13,4287.266376694696
B021,2025-03-14,4203.384580560912
B021,2025-03-15,4161.9973627027275
B021,2025-03-16,4164.703867860339
B021,2025-03-17,4248.967683842116
B021,2025-03-18,4217.611276691022
B021,2025-03-19,4155.267433701901
B021,2025-03-20,4190.298286530342
B021,2025-03-21,4192.314074942426
B021,2025-03-22,4130.805694444253
B021,2025-03-23,4100.314869601526
B021,2025-03-24,4145.378936560947
B021,2025-03-25,4198.47067690027
B021,2025-03-26,4153.734941862854
B021,2025-03-27,4222.778417792952
B021,2025-03-28,4166.054473955784
B021,2025-03-29,4113.5171597452245
B021,2025-03-30,4108.533588591385
B021,2025-03-31,4135.569900559863
B022,2025-01-01,779.9184461665517
B022,2025-01-02,751.1157691123053
B022,2025-01-03,752.7294323043943
B022,2025-01-04,804.6424939034396
B022,2025-01-05,866.1760168578758
B022,2025-01-06,758.6657762340016
B022,2025-01-07,760.8451680700302
B022,2025-01-08,796.7668054412808
B022,2025-01-09,758.0103571400857
B022,2025-01-10,803.7616783231914
B022,2025-01-11,816.9011709680801
B022,2025-01-12,818.0547203552461
B022,2025-01-13,758.0498363311351
B022,2025-01-14,759.2298625366377
B022,2025-01-15,759.2381519093133
B022,2025-01-16,757.9903202818248
B022,2025-01-17,797.2704297188425
B022,2025-01-18,816.568257831983
B022,2025-01-19,815.4064995301314
B022,2025-01-20,753.7626507093186
B022,2025-01-21,751.192527123132
B022,2025-01-22,783.2732060600409
B022,2025-01-23,758.3960222330679
B022,2025-01-24,800.882552421763
B022,2025-01-25,861.4903201674072
B022,2025-01-26,814.5454793769853
B022,2025-01-27,757.9607281876026
B022,2025-01-28,758.5348632498213
B022,2025-01-29,750.4886690860565
B022,2025-01-30,758.2892157341963
B022,2025-01-31,799.3549213674908
B022,2025-02-01,860.6479262991916
B022,2025-02-02,817.873687373321
B022,2025-02-03,758.8384937034799
B022,2025-02-04,759.5265139886891
B022,2025-02-05,815.0883470029512
B022,2025-02-06,801.6802658972038
B022,2025-02-07,768.2190619406389
B022,2025-02-08,818.4675135562412
B022,2025-02-09,818.9210712545739
B022,2025-02-10,759.8492535605791
B022,2025-02-11,738.1507902982073
B022,2025-02-12,770.0929224889948
B022,2025-02-13,751.1481388965201
B022,2025-02-14,755.942745218953
B022,2025-02-15,833.6424958818108
B022,2025-02-16,818.5021412762014
B022,2025-02-17,726.075882314443
B022,2025-02-18,740.3414421034635
B022,2025-02-19,761.042920923537
B022,2025-02-20,753.7444379123314
B022,2025-02-21,730.803050748864
B022,2025-02-22,814.0434677895034
B022,2025-02-23,788.9622752336946
B022,2025-02-24,751.8525361479841
B022,2025-02-25,750.4224242251984
B022,2025-02-26,757.9484171236843
B022,2025-02-27,751.2458087658022
B022,2025-02-28,729.8135521693669
B022,2025-03-01,778.8969033348965
B022,2025-03-02,812.5973013449084
B022,2025-03-03,738.8959528091051
B022,2025-03-04,723.3103021344053
B022,2025-03-05,714.3050100541877
B022,2025-03-06,737.9582958975942
B022,2025-03-07,719.2310446746627
B022,2025-03-08,773.9768399643164
B022,2025-03-09,806.5422632936163
B022,2025-03-10,696.6728070445597
B022,2025-03-11,721.6260464789556
B022,2025-03-12,709.4776786454556
B022,2025-03-13,696.6967714540323
B022,2025-03-14,699.0450479382608
B022,2025-03-15,769.2835980907167
B022,2025-03-16,757.1367754116577
B022,2025-03-17,694.3778124195246
B022,2025-03-18,708.9410521425336
B022,2025-03-19,713.7656776874936
B022,2025-03-20,695.6895800743581
B022,2025-03-21,682.5441807555165
B022,2025-03-22,744.317983147621
B022,2025-03-23,756.2964614192825
B022,2025-03-24,694.0408261944856
B022,2025-03-25,690.1951540783355
B022,2025-03-26,643.7268308270118
B022,2025-03-27,695.6725606593374
B022,2025-03-28,692.4681981903584
B022,2025-03-29,699.6025334733083
B022,2025-03-30,772.2536945044328
B022,2025-03-31,693.6232363481113
B023,2025-01-01,10813.074450022921
B023,2025-01-02,10521.374657442186
B023,2025-01-03,10500.58254425359
B023,2025-01-04,10610.32305936794
B023,2025-01-05,10480.882960783043
B023,2025-01-06,10492.497937563774
B023,2025-01-07,10709.581294414204
B023,2025-01-08,10725.388651357996
B023,2025-01-09,10428.337644158266
B023,2025-01-10,10307.278549436138
B023,2025-01-11,10552.032859745375
B023,2025-01-12,10465.050877563517
B023,2025-01-13,10440.217457952811
B023,2025-01-14,10621.631383161932
B023,2025-01-15,10556.009673769679
B023,2025-01-16,10618.693901073273
B023,2025-01-17,10478.858541884614
B023,2025-01-18,10611.51074293196
B023,2025-01-19,10494.033908653222
B023,2025-01-20,10536.195070041787
B023,2025-01-21,10605.247184658409
B023,2025-01-22,10664.717165929904
B023,2025-01-23,10501.407263867317
B023,2025-01-24,10477.94101186039
B023,2025-01-25,10677.464469624576
B023,2025-01-26,10542.562824632896
B023,2025-01-27,10545.868415559933
B023,2025-01-28,10702.70309176697
B023,2025-01-29,10548.792540386079
B023,2025-01-30,10658.937600028892
B023,2025-01-31,10558.922615059862
B023,2025-02-01,10398.239270398133
B023,2025-02-02,10490.516728886285
B023,2025-02-03,10703.729672129637
B023,2025-02-04,10707.923439370437
B023,2025-02-05,10727.350032239385
B023,2025-02-06,10753.475250034824
B023,2025-02-07,10711.95417466077
B023,2025-02-08,10451.731226211463
B023,2025-02-09,10616.047748371286
B023,2025-02-10,10729.303238028944
B023,2025-02-11,10580.450440188355
B023,2025-02-12,10753.95826968368
B023,2025-02-13,10577.777850698087
B023,2025-02-14,10686.942953443304
B023,2025-02-15,10509.894780955325
B023,2025-02-16,10610.171113019413
B023,2025-02-17,10745.229786322092
B023,2025-02-18,10686.4312553566
B023,2025-02-19,10760.1983190705
B023,2025-02-20,10748.32021955425
B023,2025-02-21,10691.557242988085
B023,2025-02-22,10492.419917596364
B023,2025-02-23,10675.303246380876
B023,2025-02-24,10833.591933769634
B023,2025-02-25,10746.35500479267
B023,2025-02-26,10715.426078212566
B023,2025-02-27,10753.367042065052
B023,2025-02-28,10740.828127050558
B023,2025-03-01,10695.116220858266
B023,2025-03-02,10725.731721247894
B023,2025-03-03,10735.427150366164
B023,2025-03-04,10756.511561440819
B023,2025-03-05,10743.840389168447
B023,2025-03-06,10738.18157478382
B023,2025-03-07,10723.943810301029
B023,2025-03-08,10711.427261422557
B023,2025-03-09,10678.320902153686
B023,2025-03-10,10725.159920378006
B023,2025-03-11,10800.330084858622
B023,2025-03-12,10761.630875122257
B023,2025-03-13,10775.426309632647
B023,2025-03-14,10770.393760736175
B023,2025-03-15,10689.64643623649
B023,2025-03-16,10708.987303884534
B023,2025-03-17,10776.92113118369
B023,2025-03-18,11038.05190770581
B023,2025-03-19,10779.052990936178
B023,2025-03-20,10955.024614398191
B023,2025-03-21,10791.276991676565
B023,2025-03-22,10731.492196646104
B023,2025-03-23,11236.056030463093
B023,2025-03-24,10755.222477041834
B023,2025-03-25,10793.221488449155
B023,2025-03-26,10912.278152840676
B023,2025-03-27,11647.701029363232
B023,2025-03-28,11404.859973405128
B023,2025-03-29,11374.870617358729
B023,2025-03-30,11416.68726854972
B023,2025-03-31,11540.797141875773
B024,2025-01-01,3294.5131254188727
B024,2025-01-02,3301.1432534691585
B024,2025-01-03,3338.367954994668
B024,2025-01-04,3111.6529556302066
B024,2025-01-05,2950.6246218547494
B024,2025-01-06,3565.108706926644
B024,2025-01-07,3404.6899517707648
B024,2025-01-08,3327.1264248461734
B024,2025-01-09,3364.623398477178
B024,2025-01-10,3356.693405534772
B024,2025-01-11,3156.0044717274636
B024,2025-01-12,3096.0704235254448
B024,2025-01-13,3439.629051656685
B024,2025-01-14,3459.257970560728
B024,2025-01-15,3350.4746401838056
B024,2025-01-16,3587.132009962983
B024,2025-01-17,3339.5576210388576
B024,2025-01-18,3160.656645489491
B024,2025-01-19,3208.165283744912
B024,2025-01-20,3442.985340394769
B024,2025-01-21,3352.333377192186
B024,2025-01-22,3343.461853454412
B024,2025-01-23,3320.7698830259196
B024,2025-01-24,3346.1024017528484
B024,2025-01-25,3031.4006914234237
B024,2025-01-26,3116.5577504345792
B024,2025-01-27,3380.1330126555667
B024,2025-01-28,3368.89097479046
B024,2025-01-29,3348.266219395783
B024,2025-01-30,3490.5349440587934
B024,2025-01-31,3278.7795073184984
B024,2025-02-01,3146.89050249615
B024,2025-02-02,3035.822508876695
B024,2025-02-03,3384.9389446448267
B024,2025-02-04,3302.8035690146266
B024,2025-02-05,3378.8660531380838
B024,2025-02-06,3305.3889245342566
B024,2025-02-07,3288.3273680654006
B024,2025-02-08,3096.9336492120146
B024,2025-02-09,3076.7020166637276
B024,2025-02-10,3377.6884174682887
B024,2025-02-11,3426.7322719808976
B024,2025-02-12,3300.584419440596
B024,2025-02-13,3320.2089977668716
B024,2025-02-14,3290.591810490237
B024,2025-02-15,3110.667950804177
B024,2025-02-16,3034.671544325558
B024,2025-02-17,3399.9082429494274
B024,2025-02-18,3350.4043972981653
B024,2025-02-19,3301.2952890034303
B024,2025-02-20,3262.2574575181843
B024,2025-02-21,3352.804847804243
B024,2025-02-22,3099.796124189174
B024,2025-02-23,3032.9665180401375
B024,2025-02-24,3359.444422826115
B024,2025-02-25,3182.6176957551907
B024,2025-02-26,3251.2260961337674
B024,2025-02-27,3184.0353476985397
B024,2025-02-28,3214.404646491016
B024,2025-03-01,2881.0399085838762
B024,2025-03-02,2884.6718642968835
B024,2025-03-03,3304.2062624524965
B024,2025-03-04,3132.295529199559
B024,2025-03-05,3070.1694574063567
B024,2025-03-06,3098.9571080514893
B024,2025-03-07,3084.6293962603977
B024,2025-03-08,2756.80273275974
B024,2025-03-09,2682.089555899691
B024,2025-03-10,3082.2573001624473
B024,2025-03-11,2886.6499784370385
B024,2025-03-12,2883.842571044055
B024,2025-03-13,2807.664552257041
B024,2025-03-14,2643.274360988962
B024,2025-03-15,2358.3077842013226
B024,2025-03-16,2331.790544500461
B024,2025-03-17,2898.0864156102975
B024,2025-03-18,2554.917563748559
B024,2025-03-19,2566.183586173423
B024,2025-03-20,2633.890034354442
B024,2025-03-21,2799.703558969544
B024,2025-03-22,2234.4623949247884
B024,2025-03-23,2183.238927952177
B024,2025-03-24,2565.622501993542
B024,2025-03-25,2563.5155373230937
B024,2025-03-26,2615.6102667827636
B024,2025-03-27,2695.2063999723678
B024,2025-03-28,2376.275883163033
B024,2025-03-29,2070.6681582922015
B024,2025-03-30,2170.178880022682
B024,2025-03-31,2591.927417375188
B025,2025-01-01,1415.004892128353
B025,2025-01-02,1416.6243257403726
B025,2025-01-03,1366.4455479367496
B025,2025-01-04,1581.3168272950372
B025,2025-01-05,1497.1453166593035
B025,2025-01-06,1444.4828753755771
B025,2025-01-07,1449.9786571735315
B025,2025-01-08,1339.5547330789122
B025,2025-01-09,1449.8265900708511
B025,2025-01-10,1442.6820530225855
B025,2025-01-11,1541.0788215527373
B025,2025-01-12,1521.540322907912
B025,2025-01-13,1415.5211195460176
B025,2025-01-14,1444.8655833530713
B025,2025-01-15,1430.4096439684572
B025,2025-01-16,1421.886038930756
B025,2025-01-17,1445.1459233204314
B025,2025-01-18,1588.1691445962674
B025,2025-01-19,1568.4314382641764
B025,2025-01-20,1450.6677755958417
B025,2025-01-21,1435.4899677109106
B025,2025-01-22,1412.375143242903
B025,2025-01-23,1415.8058063847766
B025,2025-01-24,1444.9859343786106
B025,2025-01-25,1585.6742926079014
B025,2025-01-26,1574.1807512912728
B025,2025-01-27,1449.260433412772
B025,2025-01-28,1441.8976389440838
B025,2025-01-29,1379.6637574946428
B025,2025-01-30,1365.3457604285754
B025,2025-01-31,1447.3172639165073
B025,2025-02-01,1553.4247001654546
B025,2025-02-02,1546.3106059893357
B025,2025-02-03,1433.5016531973013
B025,2025-02-04,1452.2499189501002
B025,2025-02-05,1442.3070087494316
B025,2025-02-06,1408.8898182409434
B025,2025-02-07,1447.653797752682
B025,2025-02-08,1487.4286625758002
B025,2025-02-09,1586.983007285556
B025,2025-02-10,1337.3747651583517
B025,2025-02-11,1361.232446922333
B025,2025-02-12,1364.1166679880084
B025,2025-02-13,1430.4633819095416
B025,2025-02-14,1341.2906343456839
B025,2025-02-15,1530.828781412738
B025,2025-02-16,1519.4744056469335
B025,2025-02-17,1431.1129592166635
B025,2025-02-18,1337.7251024448542
B025,2025-02-19,1401.318834203996
B025,2025-02-20,1400.7100507929465
B025,2025-02-21,1392.6903966009372
B025,2025-02-22,1460.5378886129909
B025,2025-02-23,1513.9652043415977
B025,2025-02-24,1344.2946223715794
B025,2025-02-25,1397.04818420045
B025,2025-02-26,1411.2533059078733
B025,2025-02-27,1440.035015495411
B025,2025-02-28,1310.2907263317093
B025,2025-03-01,1536.0035382486944
B025,2025-03-02,1464.173199175847
B025,2025-03-03,1322.3155226411805
B025,2025-03-04,1331.691736887782
B025,2025-03-05,1326.488035662476
B025,2025-03-06,1302.0390788489392
B025,2025-03-07,1280.9375372051927
B025,2025-03-08,1487.7423307683275
B025,2025-03-09,1364.6284220206737
B025,2025-03-10,1272.6048761904578
B025,2025-03-11,1226.9590369528494
B025,2025-03-12,1172.5917909095883
B025,2025-03-13,1250.6122710858008
B025,2025-03-14,1237.0648081509155
B025,2025-03-15,1415.6517499031834
B025,2025-03-16,1294.3537240299297
B025,2025-03-17,1207.7364744834929
B025,2025-03-18,1203.2705197798675
B025,2025-03-19,1203.976791031889
B025,2025-03-20,1224.1006235693767
B025,2025-03-21,1204.175614191344
B025,2025-03-22,1372.1311174427726
B025,2025-03-23,1297.2544019679344
B025,2025-03-24,1201.8888299206612
B025,2025-03-25,1165.8186788409578
B025,2025-03-26,1125.2619517833275
B025,2025-03-27,1176.0954901216019
B025,2025-03-28,1198.162911259964
B025,2025-03-29,1299.9544660264291
B025,2025-03-30,1293.309723754618
B025,2025-03-31,1151.217640236015
B026,2025-01-01,1780.7419655043923
B026,2025-01-02,1786.3166395862884
B026,2025-01-03,1811.2629410158008
B026,2025-01-04,1671.2903995122856
B026,2025-01-05,1503.7464670015888
B026,2025-01-06,1799.9766491128294
B026,2025-01-07,1832.7320599080829
B026,2025-01-08,1801.4842907469085
B026,2025-01-09,1803.2144234479235
B026,2025-01-10,1827.5204605760282
B026,2025-01-11,1708.358506017159
B026,2025-01-12,1655.053371838795
B026,2025-01-13,1820.914150191338
B026,2025-01-14,1837.5688270296291
B026,2025-01-15,1821.0745757067725
B026,2025-01-16,1836.3469258779844
B026,2025-01-17,1824.3749419605133
B026,2025-01-18,1700.740132819175
B026,2025-01-19,1668.5128763748485
B026,2025-01-20,1821.2700481927634
B026,2025-01-21,1782.9039353404319
B026,2025-01-22,1811.8070995072328
B026,2025-01-23,1761.3679625494117
B026,2025-01-24,1826.12788829529
B026,2025-01-25,1643.26208879141
B026,2025-01-26,1687.1392005063294
B026,2025-01-27,1814.5508183692364
B026,2025-01-28,1826.91247369063
B026,2025-01-29,1817.0030029887264
B026,2025-01-30,1819.6225307016225
