date,city,temperature_f,humidity_pct,rainfall_in,wind_speed_mph
2023-10-16,Phoenix,89.3,30.0,0.0,9.5
2023-10-17,Phoenix,75.7,10.0,0.0,3.7
2023-10-18,Phoenix,68.7,25.8,0.0,9.2
2023-10-19,Phoenix,75.1,18.2,0.0,9.4
2023-10-20,Phoenix,68.8,10.0,0.0,6.2
2023-10-21,Phoenix,73.1,14.2,0.0,5.5
2023-10-22,Phoenix,73.1,21.7,0.0,5.9
2023-10-23,Phoenix,76.7,22.8,0.0,7.0
2023-10-24,Phoenix,66.8,27.9,0.0,7.0
2023-10-25,Phoenix,81.0,28.5,0.0,9.5
2023-10-26,Phoenix,66.7,10.0,0.0,6.4
2023-10-27,Phoenix,74.1,25.0,0.0,12.8
2023-10-28,Phoenix,72.8,27.8,0.0,12.8
2023-10-29,Phoenix,77.5,23.8,0.0,8.7
2023-10-30,Phoenix,75.0,26.0,0.0,7.0
2023-10-31,Phoenix,78.3,10.0,0.0,6.4
2023-11-01,Phoenix,70.9,14.1,0.0,9.0
2023-11-02,Phoenix,70.0,32.9,0.0,9.5
2023-11-03,Phoenix,73.5,19.8,0.0,7.4
2023-11-04,Phoenix,75.8,39.8,0.0,6.8
2023-11-05,Phoenix,74.5,11.8,0.0,9.1
2023-11-06,Phoenix,71.8,34.5,0.0,8.2
2023-11-07,Phoenix,71.0,17.1,0.0,6.3
2023-11-08,Phoenix,69.3,28.9,0.0,8.3
2023-11-09,Phoenix,70.9,19.6,0.0,6.2
2023-11-10,Phoenix,77.8,22.9,0.0,5.7
2023-11-11,Phoenix,67.1,26.8,0.0,8.0
2023-11-12,Phoenix,66.2,17.1,0.0,6.3
2023-11-13,Phoenix,65.4,28.4,0.0,5.8
2023-11-14,Phoenix,68.8,19.9,0.0,11.1
2023-11-15,Phoenix,57.1,23.4,0.0,6.8
2023-11-16,Phoenix,65.6,10.0,0.0,13.5
2023-11-17,Phoenix,69.8,19.3,0.0,9.9
2023-11-18,Phoenix,63.0,32.1,0.0,5.5
2023-11-19,Phoenix,65.9,27.6,0.0,11.5
2023-11-20,Phoenix,74.1,29.1,0.0,5.9
2023-11-21,Phoenix,65.7,22.4,0.0,13.9
2023-11-22,Phoenix,53.8,35.4,0.0,8.7
2023-11-23,Phoenix,57.2,24.3,0.0,9.6
2023-11-24,Phoenix,62.0,16.7,0.0,8.1
2023-11-25,Phoenix,59.2,28.8,0.0,8.8
2023-11-26,Phoenix,62.9,29.4,0.0,7.3
2023-11-27,Phoenix,60.7,27.0,0.0,5.2
2023-11-28,Phoenix,67.0,18.8,0.0,9.0
2023-11-29,Phoenix,56.4,24.3,0.0,11.1
2023-11-30,Phoenix,60.1,33.1,0.0,4.4
2023-12-01,Phoenix,61.7,25.8,0.0,12.6
2023-12-02,Phoenix,61.9,10.2,0.0,9.8
2023-12-03,Phoenix,60.7,17.0,0.0,6.7
2023-12-04,Phoenix,48.9,16.6,0.0,6.6
2023-12-05,Phoenix,59.8,16.0,0.0,13.6
2023-12-06,Phoenix,58.4,10.0,0.0,10.8
2023-12-07,Phoenix,62.7,37.1,0.0,11.4
2023-12-08,Phoenix,61.7,15.0,0.0,7.2
2023-12-09,Phoenix,59.3,15.6,0.0,9.7
2023-12-10,Phoenix,59.3,10.0,0.0,9.0
2023-12-11,Phoenix,63.7,28.9,0.0,7.5
2023-12-12,Phoenix,62.5,21.3,0.0,8.3
2023-12-13,Phoenix,58.3,19.2,0.0,11.3
2023-12-14,Phoenix,66.5,19.6,0.0,12.8
2023-12-15,Phoenix,53.7,26.7,0.0,7.2
2023-12-16,Phoenix,51.0,18.2,0.0,4.1
2023-12-17,Phoenix,56.0,10.0,0.0,12.9
2023-12-18,Phoenix,54.1,11.7,0.0,13.0
2023-12-19,Phoenix,44.5,11.3,0.0,9.2
2023-12-20,Phoenix,52.4,24.2,0.0,13.4
2023-12-21,Phoenix,56.7,29.4,0.0,9.0
2023-12-22,Phoenix,54.7,33.7,0.0,5.3
2023-12-23,Phoenix,51.2,10.0,0.0,4.1
2023-12-24,Phoenix,54.7,27.0,0.0,4.0
2023-12-25,Phoenix,54.9,17.1,0.0,8.0
2023-12-26,Phoenix,57.4,45.4,0.0,6.6
2023-12-27,Phoenix,51.1,33.1,0.0,6.3
2023-12-28,Phoenix,57.8,35.6,0.0,7.7
2023-12-29,Phoenix,48.8,28.4,0.0,10.6
2023-12-30,Phoenix,51.2,25.1,0.0,6.4
2023-12-31,Phoenix,61.0,18.8,0.0,5.9
2024-01-01,Phoenix,48.6,17.2,0.0,6.6
2024-01-02,Phoenix,50.1,15.6,0.0,10.8
2024-01-03,Phoenix,47.3,26.9,0.0,7.8
2024-01-04,Phoenix,49.1,34.5,0.0,8.8
2024-01-05,Phoenix,53.3,19.1,0.0,12.7
2024-01-06,Phoenix,55.8,16.2,0.0,16.5
2024-01-07,Phoenix,52.4,10.1,0.0,9.9
2024-01-08,Phoenix,51.0,24.0,0.0,9.6
2024-01-09,Phoenix,46.8,31.8,0.0,4.4
2024-01-10,Phoenix,49.0,32.2,0.0,9.1
2024-01-11,Phoenix,45.3,33.0,0.0,8.2
2024-01-12,Phoenix,55.5,25.3,0.0,10.7
2024-01-13,Phoenix,55.8,22.7,0.0,6.8
2024-01-14,Phoenix,51.9,32.3,0.0,8.6
2024-01-15,Phoenix,54.0,13.1,0.0,9.8
2024-01-16,Phoenix,56.0,18.5,0.0,13.7
2024-01-17,Phoenix,52.5,35.7,0.0,12.7
2024-01-18,Phoenix,58.3,13.4,0.0,11.8
2024-01-19,Phoenix,47.4,21.7,0.0,10.2
2024-01-20,Phoenix,50.4,27.1,0.0,6.7
2024-01-21,Phoenix,49.9,22.7,0.0,10.2
2024-01-22,Phoenix,55.0,31.2,0.0,5.7
2024-01-23,Phoenix,45.6,34.2,0.0,7.4
2024-01-24,Phoenix,58.6,25.8,0.0,13.3
2024-01-25,Phoenix,54.7,33.1,0.0,9.6
2024-01-26,Phoenix,60.1,14.6,0.0,8.7
2024-01-27,Phoenix,52.1,20.7,0.0,9.1
2024-01-28,Phoenix,49.9,41.2,0.0,7.7
2024-01-29,Phoenix,55.4,37.5,0.0,1.5
2024-01-30,Phoenix,57.1,11.8,0.0,4.2
2024-01-31,Phoenix,49.4,21.9,0.0,9.9
2024-02-01,Phoenix,43.7,23.1,0.0,5.2
2024-02-02,Phoenix,44.6,25.3,0.0,7.7
2024-02-03,Phoenix,54.1,32.2,0.0,4.3
2024-02-04,Phoenix,59.9,36.7,0.0,5.8
2024-02-05,Phoenix,47.3,22.3,0.0,8.0
2024-02-06,Phoenix,52.1,31.0,0.0,10.8
2024-02-07,Phoenix,51.9,27.2,0.0,11.4
2024-02-08,Phoenix,,21.8,0.0,5.8
2024-02-09,Phoenix,63.9,10.0,0.0,8.9
2024-02-10,Phoenix,55.8,30.1,0.0,3.7
2024-02-11,Phoenix,58.1,26.8,0.0,8.2
2024-02-12,Phoenix,58.2,25.1,0.0,10.9
2024-02-13,Phoenix,48.7,14.1,0.0,7.8
2024-02-14,Phoenix,57.8,37.7,0.0,11.9
2024-02-15,Phoenix,50.2,23.2,0.0,10.5
2024-02-16,Phoenix,54.3,12.9,0.0,8.7
2024-02-17,Phoenix,60.4,11.6,0.0,7.3
2024-02-18,Phoenix,55.8,27.4,0.0,6.4
2024-02-19,Phoenix,60.6,27.7,0.0,3.6
2024-02-20,Phoenix,61.8,18.3,0.0,4.1
2024-02-21,Phoenix,48.2,25.7,0.0,11.0
2024-02-22,Phoenix,46.6,27.3,0.0,12.5
2024-02-23,Phoenix,61.9,23.1,0.0,4.8
2024-02-24,Phoenix,62.3,16.4,0.0,8.2
2024-02-25,Phoenix,58.3,29.7,0.0,3.3
2024-02-26,Phoenix,59.2,28.7,0.0,5.1
2024-02-27,Phoenix,61.7,26.5,0.0,8.8
2024-02-28,Phoenix,61.9,15.3,0.0,6.4
2024-02-29,Phoenix,56.9,11.4,0.0,2.3
2024-03-01,Phoenix,62.9,22.6,0.0,13.2
2024-03-02,Phoenix,57.3,29.4,0.0,7.9
2024-03-03,Phoenix,60.3,30.3,0.0,4.7
2024-03-04,Phoenix,60.4,26.7,0.0,8.4
2024-03-05,Phoenix,56.0,18.4,0.0,7.8
2024-03-06,Phoenix,56.8,15.6,0.0,9.3
2024-03-07,Phoenix,70.5,21.9,0.0,7.0
2024-03-08,Phoenix,56.8,21.9,0.98,8.9
2024-03-09,Phoenix,62.8,30.9,0.0,10.8
2024-03-10,Phoenix,64.1,18.2,0.0,4.0
2024-03-11,Phoenix,61.6,18.8,0.0,5.9
2024-03-12,Phoenix,65.2,38.4,0.0,10.5
2024-03-13,Phoenix,64.0,34.4,0.0,6.3
2024-03-14,Phoenix,59.0,14.9,0.0,7.8
2024-03-15,Phoenix,65.7,33.8,0.0,6.6
2024-03-16,Phoenix,61.2,13.0,0.0,6.8
2024-03-17,Phoenix,71.9,18.5,0.0,6.5
2024-03-18,Phoenix,66.3,19.4,0.0,4.2
2024-03-19,Phoenix,61.6,21.4,0.0,9.4
2024-03-20,Phoenix,66.7,27.0,0.0,11.2
2024-03-21,Phoenix,61.4,22.9,0.0,7.5
2024-03-22,Phoenix,67.1,26.9,0.0,10.8
2024-03-23,Phoenix,65.3,18.8,0.0,6.5
2024-03-24,Phoenix,63.0,25.0,0.0,6.3
2024-03-25,Phoenix,63.4,22.6,0.0,9.2
2024-03-26,Phoenix,78.5,10.9,0.0,9.3
2024-03-27,Phoenix,68.4,25.9,0.0,7.7
2024-03-28,Phoenix,66.5,22.8,0.0,10.0
2024-03-29,Phoenix,66.1,16.3,0.0,4.1
2024-03-30,Phoenix,71.4,18.6,0.0,7.1
2024-03-31,Phoenix,66.8,18.8,0.0,10.9
2024-04-01,Phoenix,65.2,20.0,0.0,10.9
2024-04-02,Phoenix,70.4,36.1,0.0,10.5
2024-04-03,Phoenix,70.8,38.7,0.0,11.1
2024-04-04,Phoenix,69.5,10.0,0.0,6.9
2024-04-05,Phoenix,67.8,25.9,0.0,2.9
2024-04-06,Phoenix,70.5,29.6,0.0,7.2
2024-04-07,Phoenix,70.6,20.3,0.0,9.9
2024-04-08,Phoenix,70.4,29.4,0.0,10.4
2024-04-09,Phoenix,74.8,35.2,0.0,6.4
2024-04-10,Phoenix,84.0,11.0,0.0,5.1
2024-04-11,Phoenix,80.4,23.1,0.0,5.4
2024-04-12,Phoenix,83.6,37.7,0.0,6.4
2024-04-13,Phoenix,72.8,12.1,0.0,2.3
2024-04-14,Phoenix,83.3,21.1,0.0,6.4
2024-04-15,Phoenix,77.2,18.4,0.0,8.1
2024-04-16,Phoenix,81.1,30.4,0.0,7.7
2024-04-17,Phoenix,79.2,31.5,0.0,7.0
2024-04-18,Phoenix,76.0,23.3,0.0,5.9
2024-04-19,Phoenix,81.2,22.3,0.0,6.3
2024-04-20,Phoenix,80.6,10.0,0.0,6.3
2024-04-21,Phoenix,70.9,33.4,0.0,10.1
2024-04-22,Phoenix,78.8,19.2,0.45,8.0
2024-04-23,Phoenix,83.7,20.9,0.0,17.5
2024-04-24,Phoenix,81.5,29.8,0.0,7.0
2024-04-25,Phoenix,82.8,23.6,0.0,9.3
2024-04-26,Phoenix,77.7,30.0,0.0,7.1
2024-04-27,Phoenix,82.7,26.8,0.0,7.0
2024-04-28,Phoenix,81.6,23.6,0.0,12.7
2024-04-29,Phoenix,81.5,24.5,0.0,11.0
2024-04-30,Phoenix,79.8,13.0,0.0,2.7
2024-05-01,Phoenix,87.4,20.8,0.0,4.9
2024-05-02,Phoenix,85.3,30.7,0.0,7.6
2024-05-03,Phoenix,85.3,14.8,0.0,6.4
2024-05-04,Phoenix,93.9,16.3,0.0,3.5
2024-05-05,Phoenix,87.2,15.0,0.0,8.3
2024-05-06,Phoenix,90.9,23.2,0.0,2.4
2024-05-07,Phoenix,87.2,33.2,0.0,8.4
2024-05-08,Phoenix,84.8,26.4,0.0,10.2
2024-05-09,Phoenix,82.0,10.0,0.0,10.6
2024-05-10,Phoenix,88.3,27.2,0.0,7.6
2024-05-11,Phoenix,75.6,18.5,0.0,12.5
2024-05-12,Phoenix,89.2,26.1,0.0,9.0
2024-05-13,Phoenix,89.9,20.8,0.0,10.5
2024-05-14,Phoenix,87.9,15.1,0.0,5.8
2024-05-15,Phoenix,88.8,21.4,0.0,12.6
2024-05-16,Phoenix,84.0,18.5,0.0,8.0
2024-05-17,Phoenix,96.3,24.5,0.0,12.7
2024-05-18,Phoenix,88.9,14.9,0.0,12.1
2024-05-19,Phoenix,86.5,13.0,0.0,8.8
2024-05-20,Phoenix,93.7,27.9,0.0,9.2
2024-05-21,Phoenix,92.1,30.9,0.0,7.5
2024-05-22,Phoenix,90.4,26.6,0.0,5.5
2024-05-23,Phoenix,90.3,16.8,0.0,9.8
2024-05-24,Phoenix,92.7,16.1,0.0,9.6
2024-05-25,Phoenix,99.1,16.5,0.0,3.1
2024-05-26,Phoenix,95.6,29.1,0.0,7.8
2024-05-27,Phoenix,93.7,15.4,0.0,10.6
2024-05-28,Phoenix,98.0,29.1,0.0,12.4
2024-05-29,Phoenix,94.6,27.1,0.0,10.2
2024-05-30,Phoenix,96.7,31.9,0.0,3.4
2024-05-31,Phoenix,95.9,30.5,0.0,4.8
2024-06-01,Phoenix,98.2,26.3,0.0,7.0
2024-06-02,Phoenix,93.9,10.3,0.0,12.2
2024-06-03,Phoenix,91.0,26.9,0.0,6.2
2024-06-04,Phoenix,100.6,22.9,0.0,11.2
2024-06-05,Phoenix,103.6,19.0,0.0,6.1
2024-06-06,Phoenix,92.2,32.9,0.0,9.6
2024-06-07,Phoenix,98.2,20.8,0.0,5.2
2024-06-08,Phoenix,95.7,17.8,0.0,7.4
2024-06-09,Phoenix,102.0,31.0,0.0,4.6
2024-06-10,Phoenix,99.4,18.8,0.0,12.3
2024-06-11,Phoenix,113.5,17.4,0.0,5.9
2024-06-12,Phoenix,97.5,13.0,0.0,3.4
2024-06-13,Phoenix,106.0,15.4,0.0,3.1
2024-06-14,Phoenix,106.7,16.1,0.0,7.7
2024-06-15,Phoenix,102.0,27.0,0.0,6.6
2024-06-16,Phoenix,100.0,13.8,0.0,9.9
2024-06-17,Phoenix,100.5,10.0,0.0,7.3
2024-06-18,Phoenix,100.4,24.4,0.0,11.5
2024-06-19,Phoenix,105.6,16.9,0.0,6.8
2024-06-20,Phoenix,96.8,21.9,0.0,11.1
2024-06-21,Phoenix,100.3,32.3,0.0,5.1
2024-06-22,Phoenix,99.9,22.6,0.0,3.5
2024-06-23,Phoenix,93.6,34.1,0.0,5.5
2024-06-24,Phoenix,105.4,21.5,0.0,4.6
2024-06-25,Phoenix,106.5,30.1,0.0,4.3
2024-06-26,Phoenix,99.1,17.6,0.0,9.2
2024-06-27,Phoenix,106.7,22.9,0.0,7.2
2024-06-28,Phoenix,95.1,14.5,0.0,8.4
2024-06-29,Phoenix,102.5,15.5,0.0,9.6
2024-06-30,Phoenix,102.0,20.2,0.0,2.9
2024-07-01,Phoenix,103.1,11.4,0.0,9.7
2024-07-02,Phoenix,103.2,23.3,0.0,4.4
2024-07-03,Phoenix,102.6,19.6,0.0,6.3
2024-07-04,Phoenix,101.4,23.9,0.0,2.3
2024-07-05,Phoenix,102.7,11.5,0.0,10.0
2024-07-06,Phoenix,109.5,27.6,0.0,2.9
2024-07-07,Phoenix,100.8,35.6,0.0,4.4
2024-07-08,Phoenix,113.7,33.9,0.0,4.6
2024-07-09,Phoenix,100.7,37.2,0.0,7.6
2024-07-10,Phoenix,104.7,22.3,0.0,7.5
2024-07-11,Phoenix,106.3,19.2,0.0,10.4
2024-07-12,Phoenix,102.5,25.9,0.0,7.7
2024-07-13,Phoenix,110.1,20.1,0.0,10.9
2024-07-14,Phoenix,106.3,10.0,0.0,9.1
2024-07-15,Phoenix,103.0,28.6,0.0,5.2
2024-07-16,Phoenix,110.1,20.1,0.0,6.0
2024-07-17,Phoenix,99.4,10.3,0.0,12.5
2024-07-18,Phoenix,101.4,17.9,0.0,11.7
2024-07-19,Phoenix,106.5,20.3,0.0,10.5
2024-07-20,Phoenix,107.6,22.1,0.0,10.9
2024-07-21,Phoenix,105.4,22.2,0.0,9.4
2024-07-22,Phoenix,103.4,33.0,0.0,9.0
2024-07-23,Phoenix,102.8,11.7,0.0,8.1
2024-07-24,Phoenix,109.0,20.8,0.0,13.1
2024-07-25,Phoenix,105.0,15.0,0.0,6.6
2024-07-26,Phoenix,99.9,32.0,0.0,8.7
2024-07-27,Phoenix,99.6,17.5,0.0,2.9
2024-07-28,Phoenix,110.5,19.2,0.0,3.7
2024-07-29,Phoenix,100.4,30.4,0.0,13.4
2024-07-30,Phoenix,104.8,32.6,0.0,9.9
2024-07-31,Phoenix,109.6,33.8,0.0,7.4
2024-08-01,Phoenix,105.8,10.0,0.0,8.2
2024-08-02,Phoenix,,25.9,0.0,3.9
2024-08-03,Phoenix,98.6,24.2,0.0,6.7
2024-08-04,Phoenix,111.5,21.6,0.0,3.6
2024-08-05,Phoenix,98.3,22.5,0.0,7.1
2024-08-06,Phoenix,100.3,32.3,0.0,10.0
2024-08-07,Phoenix,104.3,30.3,0.0,9.4
2024-08-08,Phoenix,101.5,29.2,0.0,12.8
2024-08-09,Phoenix,105.0,23.7,0.0,8.9
2024-08-10,Phoenix,95.6,40.2,0.0,0.6
2024-08-11,Phoenix,101.1,18.8,0.0,13.9
2024-08-12,Phoenix,104.9,10.0,0.0,5.5
2024-08-13,Phoenix,104.8,19.9,0.0,8.5
2024-08-14,Phoenix,98.9,22.5,0.0,8.3
2024-08-15,Phoenix,96.7,32.4,0.0,8.7
2024-08-16,Phoenix,102.1,17.9,0.0,8.1
2024-08-17,Phoenix,95.0,25.9,0.0,8.2
2024-08-18,Phoenix,106.5,10.2,0.0,4.0
2024-08-19,Phoenix,101.2,30.7,0.0,15.8
2024-08-20,Phoenix,97.1,22.5,0.0,10.0
2024-08-21,Phoenix,95.3,19.8,0.0,8.2
2024-08-22,Phoenix,96.9,39.1,0.0,13.5
2024-08-23,Phoenix,92.5,30.6,0.0,4.8
2024-08-24,Phoenix,101.5,13.7,0.0,10.6
2024-08-25,Phoenix,95.4,21.1,0.0,6.3
2024-08-26,Phoenix,100.5,43.9,0.0,9.2
2024-08-27,Phoenix,100.9,37.8,0.0,9.3
2024-08-28,Phoenix,102.5,29.4,0.0,1.0
2024-08-29,Phoenix,99.0,10.0,0.0,3.7
2024-08-30,Phoenix,102.7,32.7,0.0,12.8
2024-08-31,Phoenix,103.5,16.9,0.0,7.2
2024-09-01,Phoenix,98.2,32.6,0.0,14.0
2024-09-02,Phoenix,98.1,16.2,0.0,11.9
2024-09-03,Phoenix,93.9,25.9,0.0,7.3
2024-09-04,Phoenix,91.6,16.9,0.0,7.1
2024-09-05,Phoenix,101.5,19.1,0.0,12.9
2024-09-06,Phoenix,98.1,27.0,0.0,14.3
2024-09-07,Phoenix,98.2,11.4,0.0,7.1
2024-09-08,Phoenix,92.1,41.0,0.0,12.6
2024-09-09,Phoenix,101.7,13.8,0.0,11.1
2024-09-10,Phoenix,93.0,13.3,0.0,11.6
2024-09-11,Phoenix,90.1,27.0,0.0,8.3
2024-09-12,Phoenix,90.7,32.3,0.0,6.0
2024-09-13,Phoenix,100.0,19.4,0.0,4.8
2024-09-14,Phoenix,87.6,13.4,0.0,4.1
2024-09-15,Phoenix,88.8,14.6,0.0,13.7
2024-09-16,Phoenix,104.9,13.8,0.0,8.0
2024-09-17,Phoenix,95.7,24.5,0.0,4.6
2024-09-18,Phoenix,87.8,21.4,0.0,11.0
2024-09-19,Phoenix,85.8,25.4,0.0,6.6
2024-09-20,Phoenix,82.8,24.9,0.0,6.0
2024-09-21,Phoenix,90.3,28.6,0.0,14.2
2024-09-22,Phoenix,92.8,18.7,0.0,4.0
2024-09-23,Phoenix,95.9,16.1,0.0,8.7
2024-09-24,Phoenix,80.2,23.3,0.0,6.2
2024-09-25,Phoenix,82.3,21.6,0.3,5.7
2024-09-26,Phoenix,87.3,24.0,0.0,3.6
2024-09-27,Phoenix,100.0,16.3,0.0,8.2
2024-09-28,Phoenix,91.0,27.1,0.0,5.4
2024-09-29,Phoenix,88.3,12.6,0.0,9.8
2024-09-30,Phoenix,80.7,18.5,0.0,7.9
2024-10-01,Phoenix,76.2,31.0,0.0,7.1
2024-10-02,Phoenix,85.5,12.9,0.0,5.4
2024-10-03,Phoenix,84.5,30.4,0.0,12.3
2024-10-04,Phoenix,83.3,10.7,0.0,10.2
2024-10-05,Phoenix,82.3,10.0,0.0,6.0
2024-10-06,Phoenix,80.2,10.0,0.0,3.9
2024-10-07,Phoenix,78.8,22.9,0.0,2.3
2024-10-08,Phoenix,89.0,27.8,0.0,11.4
2024-10-09,Phoenix,78.3,32.3,0.0,10.7
2024-10-10,Phoenix,80.6,31.7,0.0,11.1
2024-10-11,Phoenix,81.2,28.9,0.0,7.6
2024-10-12,Phoenix,84.1,15.3,0.0,10.4
2024-10-13,Phoenix,76.7,15.3,0.0,11.1
2024-10-14,Phoenix,84.5,28.3,0.0,7.8
2024-10-15,Phoenix,77.0,33.4,0.0,6.9
2024-10-16,Phoenix,78.4,13.8,0.0,5.1
2024-10-17,Phoenix,86.1,32.4,0.0,9.3
2024-10-18,Phoenix,73.9,10.0,0.0,9.7
2024-10-19,Phoenix,81.1,25.1,0.0,6.8
2024-10-20,Phoenix,81.9,21.2,0.0,7.1
2024-10-21,Phoenix,78.3,20.4,0.0,7.3
2024-10-22,Phoenix,76.0,22.3,0.0,10.4
2024-10-23,Phoenix,85.6,15.2,0.0,3.9
2024-10-24,Phoenix,75.5,25.6,0.0,4.7
2024-10-25,Phoenix,76.1,22.5,0.0,4.7
2024-10-26,Phoenix,73.2,29.5,0.0,7.6
2024-10-27,Phoenix,74.9,34.7,0.0,8.9
2024-10-28,Phoenix,78.2,23.0,0.0,4.8
2024-10-29,Phoenix,72.1,15.5,0.0,10.7
2024-10-30,Phoenix,63.5,12.9,0.0,12.4
2024-10-31,Phoenix,74.8,35.6,0.0,9.2
2024-11-01,Phoenix,67.2,34.6,0.0,11.4
2024-11-02,Phoenix,75.0,29.1,0.0,5.3
2024-11-03,Phoenix,71.2,22.5,0.0,5.3
2024-11-04,Phoenix,75.0,28.5,0.0,9.5
2024-11-05,Phoenix,66.1,32.4,0.0,7.9
2024-11-06,Phoenix,67.5,17.1,0.0,5.3
2024-11-07,Phoenix,68.0,22.2,0.0,12.3
2024-11-08,Phoenix,62.4,13.2,0.0,8.9
2024-11-09,Phoenix,73.7,21.0,0.0,10.1
2024-11-10,Phoenix,60.9,34.4,0.0,6.0
2024-11-11,Phoenix,72.8,30.6,0.0,13.0
2024-11-12,Phoenix,69.3,23.1,0.0,7.5
2024-11-13,Phoenix,66.1,10.0,0.0,11.1
2024-11-14,Phoenix,68.2,16.8,0.0,6.3
2024-11-15,Phoenix,67.6,22.8,0.0,8.5
2024-11-16,Phoenix,64.0,20.3,0.0,9.7
2024-11-17,Phoenix,66.8,22.3,0.0,14.0
2024-11-18,Phoenix,68.3,23.9,0.0,6.7
2024-11-19,Phoenix,60.4,17.7,0.0,8.6
2024-11-20,Phoenix,65.8,21.9,0.0,9.8
2024-11-21,Phoenix,52.1,20.8,0.0,3.8
2024-11-22,Phoenix,54.8,16.4,0.0,1.5
2024-11-23,Phoenix,65.7,36.8,0.0,5.0
2024-11-24,Phoenix,60.9,18.2,0.0,10.9
2024-11-25,Phoenix,58.6,10.0,0.0,13.1
2024-11-26,Phoenix,61.8,36.3,0.0,5.2
2024-11-27,Phoenix,59.9,15.2,0.0,4.3
2024-11-28,Phoenix,56.9,29.2,0.0,12.6
2024-11-29,Phoenix,53.6,16.6,0.0,6.3
2024-11-30,Phoenix,51.8,26.6,0.0,6.9
2024-12-01,Phoenix,63.7,21.6,0.0,12.4
2024-12-02,Phoenix,58.1,30.0,0.0,11.9
2024-12-03,Phoenix,64.1,20.3,0.0,10.8
2024-12-04,Phoenix,57.4,16.8,0.0,2.9
2024-12-05,Phoenix,60.7,24.1,0.0,4.2
2024-12-06,Phoenix,58.2,18.9,0.0,11.4
2024-12-07,Phoenix,,10.0,0.0,9.0
2024-12-08,Phoenix,58.6,17.2,0.0,5.7
2024-12-09,Phoenix,55.9,45.0,0.0,7.0
2024-12-10,Phoenix,52.1,10.0,0.0,11.3
2024-12-11,Phoenix,60.8,23.9,0.0,12.6
2024-12-12,Phoenix,64.2,20.1,0.0,8.0
2024-12-13,Phoenix,64.3,36.7,0.0,5.9
2024-12-14,Phoenix,54.1,13.1,0.0,7.2
2024-12-15,Phoenix,53.0,22.8,0.0,12.0
2024-12-16,Phoenix,53.6,27.5,0.0,12.0
2024-12-17,Phoenix,55.0,20.6,0.0,8.6
2024-12-18,Phoenix,55.4,15.9,0.0,6.4
2024-12-19,Phoenix,50.9,21.8,0.0,11.2
2024-12-20,Phoenix,48.5,19.5,0.0,12.9
2024-12-21,Phoenix,55.2,19.5,0.0,3.6
2024-12-22,Phoenix,38.9,29.4,0.0,7.3
2024-12-23,Phoenix,54.1,25.2,0.0,11.5
2024-12-24,Phoenix,50.1,26.4,0.0,8.2
2024-12-25,Phoenix,57.7,24.6,0.0,6.5
2024-12-26,Phoenix,58.7,29.7,0.0,8.6
2024-12-27,Phoenix,58.7,32.4,0.0,9.1
2024-12-28,Phoenix,52.1,19.7,0.0,4.6
2024-12-29,Phoenix,48.4,28.6,0.0,8.3
2024-12-30,Phoenix,49.7,11.6,0.0,9.1
2024-12-31,Phoenix,54.5,10.0,0.0,6.5
2020-01-01,Seattle,37.3,85.4,0.0,7.0
2020-01-02,Seattle,38.3,59.5,0.0,7.8
2020-01-03,Seattle,36.3,79.3,0.0,10.0
2020-01-04,Seattle,44.4,76.6,0.0,9.7
2020-01-05,Seattle,36.1,59.2,0.08,6.2
2020-01-06,Seattle,41.3,81.1,0.0,3.5
2020-01-07,Seattle,38.7,69.9,0.0,8.5
2020-01-08,Seattle,37.1,61.4,0.0,6.0
2020-01-09,Seattle,46.4,74.9,0.0,6.4
2020-01-10,Seattle,39.6,65.4,0.07,8.7
2020-01-11,Seattle,37.1,70.4,0.0,6.7
2020-01-12,Seattle,36.7,68.0,0.0,8.9
2020-01-13,Seattle,41.6,65.0,0.0,15.5
2020-01-14,Seattle,43.8,62.5,0.0,10.1
2020-01-15,Seattle,45.8,78.4,0.0,12.0
2020-01-16,Seattle,39.3,74.6,0.0,9.5
2020-01-17,Seattle,39.0,74.1,0.0,8.2
2020-01-18,Seattle,40.6,69.1,0.73,9.6
2020-01-19,Seattle,40.8,72.4,0.0,9.4
2020-01-20,Seattle,36.5,66.1,0.0,10.6
2020-01-21,Seattle,46.6,66.0,0.0,8.2
2020-01-22,Seattle,40.1,85.7,0.0,4.1
2020-01-23,Seattle,42.5,79.1,0.0,3.6
2020-01-24,Seattle,42.0,67.5,1.39,9.4
2020-01-25,Seattle,41.9,60.0,0.0,4.6
2020-01-26,Seattle,35.6,58.4,0.0,10.1
2020-01-27,Seattle,40.2,66.9,0.0,12.0
2020-01-28,Seattle,50.5,72.9,0.0,7.3
2020-01-29,Seattle,47.4,72.9,0.0,11.6
2020-01-30,Seattle,41.0,73.2,0.0,8.8
2020-01-31,Seattle,38.8,74.7,0.0,8.1
2020-02-01,Seattle,30.5,63.7,0.0,8.2
2020-02-02,Seattle,38.3,84.1,0.0,5.5
2020-02-03,Seattle,40.3,70.4,0.0,5.1
2020-02-04,Seattle,39.3,74.4,0.65,3.1
2020-02-05,Seattle,39.7,66.8,0.0,5.8
2020-02-06,Seattle,43.7,74.5,0.0,14.4
2020-02-07,Seattle,36.5,88.6,0.27,3.5
2020-02-08,Seattle,42.3,64.1,0.0,4.5
2020-02-09,Seattle,40.7,63.1,0.0,5.6
